"","down","ydstogo","yardline_100","touchdown"
"36931",1,15,17,0
"36932",NA,0,NA,NA
"36933",2,11,13,0
"36934",3,6,8,0
"36935",4,6,8,0
"36936",NA,0,35,0
"36937",1,10,70,0
"36938",1,20,80,0
"36939",1,10,56,0
"36940",2,6,52,0
"36941",3,5,51,0
"36942",1,10,45,0
"36943",1,15,50,0
"36944",2,7,42,0
"36945",3,7,42,0
"36946",1,10,27,0
"36947",2,9,26,0
"36948",3,3,20,1
"36949",NA,0,15,0
"36950",NA,0,50,0
"36951",1,10,75,0
"36952",2,3,68,0
"36953",3,3,68,0
"36954",1,10,39,0
"36955",NA,0,NA,0
"36956",2,2,31,0
"36957",1,10,20,0
"36958",1,9,9,0
"36959",1,14,14,0
"36960",NA,0,NA,0
"36961",2,14,14,0
"36962",3,14,14,1
"36963",NA,0,15,0
"36964",NA,0,35,0
"36965",1,10,72,0
"36966",2,2,64,0
"36967",1,10,22,0
"36968",2,5,17,0
"36969",NA,0,NA,0
"36970",1,7,7,0
"36971",2,5,5,1
"36972",NA,0,15,0
"36973",NA,0,35,0
"36974",1,10,86,0
"36975",1,10,67,0
"36976",1,10,36,0
"36977",2,7,33,0
"36978",3,6,32,0
"36979",NA,0,NA,0
"36980",1,10,22,0
"36981",2,4,16,0
"36982",3,4,16,0
"36983",NA,0,35,0
"36984",NA,0,NA,NA
"36985",NA,0,35,0
"36986",1,10,71,0
"36987",2,10,71,0
"36988",3,4,65,0
"36989",1,10,40,1
"36990",NA,0,15,0
"36991",NA,0,35,0
"36992",1,10,71,0
"36993",2,10,71,0
"36994",3,9,70,0
"36995",4,9,70,0
"36996",1,10,81,0
"36997",1,10,71,0
"36998",2,7,68,0
"36999",1,10,46,0
"37000",1,10,28,0
"37001",2,7,25,0
"37002",1,10,16,0
"37003",2,8,14,1
"37004",NA,0,15,0
"37005",NA,0,35,0
"37006",1,10,68,0
"37007",2,13,71,0
"37008",2,18,76,0
"37009",3,13,71,0
"37010",1,10,47,0
"37011",2,10,47,0
"37012",3,10,47,0
"37013",4,20,57,0
"37014",1,10,70,0
"37015",2,13,73,0
"37016",3,13,73,0
"37017",NA,0,NA,0
"37018",4,1,61,0
"37019",1,10,59,0
"37020",2,10,59,0
"37021",1,10,43,0
"37022",2,2,35,0
"37023",1,10,29,0
"37024",1,10,18,0
"37025",1,15,23,0
"37026",2,15,23,1
"37027",NA,0,2,0
"37028",NA,0,NA,NA
"37029",NA,0,35,0
"37030",1,10,65,0
"37031",2,2,57,0
"37032",1,10,51,0
"37033",2,10,51,0
"37034",3,4,45,0
"37035",1,10,18,0
"37036",2,11,19,0
"37037",3,11,19,0
"37038",4,11,19,0
"37039",NA,0,35,0
"37040",1,10,65,0
"37041",2,10,65,0
"37042",1,10,49,0
"37043",2,1,40,0
"37044",3,2,41,0
"37045",NA,0,NA,0
"37046",4,2,41,0
"37047",1,10,15,0
"37048",2,10,15,0
"37049",3,3,8,0
"37050",1,4,4,1
"37051",NA,0,15,0
"37052",NA,0,35,0
"37053",1,10,66,0
"37054",2,8,64,0
"37055",1,10,52,0
"37056",NA,0,NA,0
"37057",2,7,49,0
"37058",3,7,49,0
"37059",NA,0,NA,0
"37060",4,3,45,0
"37061",1,10,55,0
"37062",2,10,55,0
"37063",3,9,54,0
"37064",1,10,44,0
"37065",2,7,41,0
"37066",3,15,49,0
"37067",4,9,43,0
"37068",1,10,46,0
"37069",NA,0,NA,0
"37070",2,8,44,0
"37071",3,4,40,0
"37072",4,1,37,0
"37073",1,10,62,0
"37074",2,10,62,0
"37075",2,15,67,0
"37076",3,15,67,0
"37077",4,15,67,0
"37078",1,10,33,0
"37079",2,11,34,0
"37080",NA,0,NA,NA
"37081",NA,0,NA,NA
"37082",NA,0,35,0
"37083",1,10,72,0
"37084",2,8,70,0
"37085",1,10,59,0
"37086",2,8,57,0
"37087",3,8,57,0
"37088",1,10,45,0
"37089",2,10,45,0
"37090",3,10,45,0
"37091",4,10,45,0
"37092",1,10,90,0
"37093",2,7,87,0
"37094",3,9,89,0
"37095",4,3,83,0
"37096",1,10,65,0
"37097",2,2,57,0
"37098",1,10,54,0
"37099",2,10,54,0
"37100",1,10,40,0
"37101",2,7,37,0
"37102",3,4,34,0
"37103",1,10,29,0
"37104",2,2,21,0
"37105",3,5,24,0
"37106",4,5,24,0
"37107",NA,0,35,0
"37108",1,10,62,0
"37109",1,10,46,0
"37110",1,10,33,0
"37111",2,6,29,0
"37112",3,4,27,0
"37113",4,5,28,0
"37114",NA,0,35,0
"37115",1,10,65,0
"37116",2,7,62,0
"37117",NA,0,NA,NA
"37118",3,5,60,0
"37119",4,5,60,0
"37120",1,10,85,0
"37121",2,10,85,0
"37122",2,15,90,0
"37123",3,8,83,0
"37124",4,15,90,0
"37125",1,10,53,0
"37126",2,1,44,0
"37127",1,10,41,0
"37128",NA,0,NA,0
"37129",2,12,43,0
"37130",3,10,41,0
"37131",3,5,36,0
"37132",3,10,41,0
"37133",4,1,32,0
"37134",4,5,36,0
"37135",NA,0,35,0
"37136",1,10,82,0
"37137",2,13,85,0
"37138",2,18,90,0
"37139",3,18,90,0
"37140",4,20,92,0
"37141",1,10,58,0
"37142",2,7,55,0
"37143",3,3,51,0
"37144",1,10,42,0
"37145",2,11,43,0
"37146",1,10,26,0
"37147",2,5,21,0
"37148",NA,0,NA,0
"37149",1,10,14,0
"37150",NA,0,NA,0
"37151",2,7,11,0
"37152",NA,0,NA,0
"37153",3,4,8,1
"37154",NA,0,15,0
"37155",NA,0,35,0
"37156",1,10,78,0
"37157",2,1,69,0
"37158",1,10,51,0
"37159",2,10,51,0
"37160",3,1,42,0
"37161",NA,0,NA,0
"37162",1,10,40,0
"37163",2,10,40,0
"37164",3,4,34,0
"37165",NA,0,NA,0
"37166",4,4,34,0
"37167",NA,0,NA,NA
"37168",NA,0,35,0
"37169",1,10,71,0
"37170",2,3,64,0
"37171",1,10,59,0
"37172",1,10,44,0
"37173",2,5,39,0
"37174",3,4,38,0
"37175",4,4,38,0
"37176",1,10,31,0
"37177",2,10,31,0
"37178",3,7,28,0
"37179",4,7,28,0
"37180",NA,0,35,0
"37181",1,10,55,0
"37182",2,10,55,0
"37183",3,4,49,0
"37184",4,4,49,0
"37185",4,9,54,0
"37186",1,10,93,0
"37187",2,4,87,0
"37188",1,10,80,0
"37189",2,10,80,0
"37190",3,4,74,0
"37191",4,4,74,0
"37192",1,10,76,0
"37193",2,1,67,0
"37194",1,10,64,0
"37195",2,10,64,0
"37196",3,7,61,0
"37197",4,5,59,0
"37198",1,10,80,0
"37199",1,10,53,0
"37200",2,4,47,0
"37201",3,3,46,0
"37202",NA,0,NA,NA
"37203",1,10,17,0
"37204",2,9,16,0
"37205",3,7,14,0
"37206",4,7,14,0
"37207",NA,0,35,0
"37208",1,10,65,0
"37209",2,9,64,0
"37210",3,8,63,0
"37211",1,10,54,0
"37212",2,5,49,0
"37213",1,10,44,0
"37214",2,15,49,0
"37215",3,5,39,0
"37216",4,8,42,0
"37217",1,10,94,0
"37218",2,3,87,0
"37219",1,10,83,0
"37220",2,1,74,0
"37221",1,10,71,0
"37222",1,10,32,0
"37223",2,1,23,0
"37224",1,10,15,0
"37225",2,7,12,0
"37226",3,7,12,0
"37227",4,7,12,0
"37228",NA,0,35,0
"37229",1,10,68,0
"37230",2,7,65,0
"37231",3,7,65,0
"37232",1,10,49,0
"37233",NA,0,NA,0
"37234",2,10,49,0
"37235",NA,0,NA,0
"37236",3,7,46,0
"37237",NA,0,NA,0
"37238",4,3,42,0
"37239",NA,0,35,0
"37240",1,10,63,0
"37241",1,10,46,0
"37242",2,10,46,0
"37243",3,2,38,0
"37244",4,2,38,0
"37245",NA,0,35,0
"37246",1,10,70,0
"37247",1,10,58,0
"37248",NA,0,NA,NA
"37249",NA,0,NA,NA
"37250",NA,0,35,0
"37251",1,10,68,0
"37252",2,8,66,0
"37253",1,10,49,0
"37254",2,2,41,0
"37255",1,10,37,0
"37256",2,9,36,0
"37257",3,11,38,0
"37258",1,10,21,0
"37259",2,3,14,0
"37260",1,8,8,0
"37261",2,12,12,1
"37262",NA,0,15,0
"37263",NA,0,35,0
"37264",1,10,71,0
"37265",2,2,63,0
"37266",1,10,60,0
"37267",2,7,57,0
"37268",1,10,50,0
"37269",1,5,45,0
"37270",2,5,45,0
"37271",3,1,41,0
"37272",1,10,39,0
"37273",2,10,39,0
"37274",3,2,31,0
"37275",4,1,30,0
"37276",NA,0,35,0
"37277",1,10,68,0
"37278",2,6,64,0
"37279",3,8,66,0
"37280",4,8,66,0
"37281",1,10,91,0
"37282",1,10,79,0
"37283",NA,0,NA,NA
"37284",2,8,77,0
"37285",3,4,73,0
"37286",4,6,75,0
"37287",1,10,64,0
"37288",2,10,64,0
"37289",3,7,61,0
"37290",4,9,63,0
"37291",1,10,79,0
"37292",2,11,80,0
"37293",3,11,80,0
"37294",1,10,19,0
"37295",2,3,12,0
"37296",3,1,10,0
"37297",1,8,8,0
"37298",2,9,9,0
"37299",3,9,9,0
"37300",4,9,9,0
"37301",NA,0,35,0
"37302",1,10,76,0
"37303",2,6,72,0
"37304",1,10,57,0
"37305",2,10,57,0
"37306",3,2,49,0
"37307",NA,0,NA,0
"37308",4,1,48,0
"37309",1,10,43,0
"37310",2,16,49,0
"37311",3,16,49,0
"37312",4,14,47,0
"37313",1,10,94,0
"37314",2,3,87,0
"37315",3,4,88,0
"37316",1,10,77,0
"37317",1,5,72,0
"37318",NA,0,NA,0
"37319",1,10,64,0
"37320",2,7,61,0
"37321",1,10,35,0
"37322",2,10,35,0
"37323",3,4,29,0
"37324",4,4,29,0
"37325",NA,0,35,0
"37326",1,10,60,0
"37327",2,10,60,0
"37328",NA,0,NA,0
"37329",1,10,23,0
"37330",2,10,23,0
"37331",3,3,16,1
"37332",NA,0,NA,0
"37333",NA,0,15,0
"37334",NA,0,35,0
"37335",NA,0,NA,NA
"37336",NA,0,35,0
"37337",1,10,71,0
"37338",1,10,66,0
"37339",2,4,60,0
"37340",1,10,48,0
"37341",1,20,58,0
"37342",2,7,45,0
"37343",3,2,40,0
"37344",1,10,36,0
"37345",2,5,31,0
"37346",1,4,4,0
"37347",2,5,5,0
"37348",3,5,5,0
"37349",4,5,5,0
"37350",NA,0,35,0
"37351",1,10,71,0
"37352",2,10,71,0
"37353",3,10,71,0
"37354",4,21,82,0
"37355",1,10,68,0
"37356",2,7,65,0
"37357",1,10,54,0
"37358",2,9,53,0
"37359",3,11,55,0
"37360",4,11,55,0
"37361",4,16,60,0
"37362",1,10,88,0
"37363",2,5,83,0
"37364",3,3,81,0
"37365",4,3,81,0
"37366",1,10,60,0
"37367",1,10,34,0
"37368",2,5,29,0
"37369",3,6,30,0
"37370",4,7,31,0
"37371",NA,0,35,0
"37372",1,10,66,0
"37373",2,8,64,0
"37374",NA,0,NA,NA
"37375",1,10,56,0
"37376",2,16,62,0
"37377",3,16,62,0
"37378",3,5,51,0
"37379",1,10,15,0
"37380",2,10,15,0
"37381",3,12,17,0
"37382",1,10,99,0
"37383",1,10,85,0
"37384",2,8,83,0
"37385",1,10,75,0
"37386",2,7,72,0
"37387",3,2,67,0
"37388",1,10,58,0
"37389",2,10,58,0
"37390",3,2,50,0
"37391",1,10,47,0
"37392",2,7,44,0
"37393",3,7,44,0
"37394",4,7,44,0
"37395",1,10,92,0
"37396",1,10,81,0
"37397",2,1,72,0
"37398",1,10,68,0
"37399",1,10,57,0
"37400",2,10,57,0
"37401",3,1,48,0
"37402",1,10,46,0
"37403",NA,0,NA,0
"37404",1,20,56,0
"37405",2,9,45,0
"37406",3,6,42,0
"37407",NA,0,NA,0
"37408",1,10,34,0
"37409",2,10,34,0
"37410",2,15,39,0
"37411",1,10,82,0
"37412",NA,0,NA,NA
"37413",NA,0,NA,NA
"37414",NA,0,35,0
"37415",1,10,67,0
"37416",2,9,66,0
"37417",3,3,60,0
"37418",1,10,40,0
"37419",2,4,34,0
"37420",3,4,34,0
"37421",1,10,25,0
"37422",2,7,22,0
"37423",3,1,16,0
"37424",1,10,14,0
"37425",2,4,8,0
"37426",3,6,10,0
"37427",1,4,4,0
"37428",2,4,4,1
"37429",NA,0,15,0
"37430",NA,0,35,0
"37431",1,10,74,0
"37432",2,6,70,0
"37433",3,2,66,0
"37434",1,10,63,0
"37435",2,11,64,0
"37436",3,1,54,0
"37437",1,10,46,0
"37438",2,8,44,0
"37439",3,8,44,0
"37440",1,10,37,0
"37441",2,20,47,0
"37442",3,13,40,0
"37443",4,6,33,0
"37444",1,10,67,0
"37445",1,10,23,0
"37446",NA,0,NA,NA
"37447",2,3,16,0
"37448",3,6,19,0
"37449",1,5,5,0
"37450",2,4,4,0
"37451",3,4,4,0
"37452",4,8,8,0
"37453",NA,0,35,0
"37454",1,10,69,0
"37455",2,7,66,0
"37456",3,7,66,0
"37457",4,7,66,0
"37458",1,10,75,0
"37459",2,2,67,0
"37460",3,6,71,0
"37461",4,6,71,0
"37462",1,10,72,0
"37463",2,9,71,0
"37464",3,5,67,0
"37465",4,12,74,0
"37466",1,10,70,0
"37467",2,6,66,0
"37468",1,10,57,0
"37469",2,3,50,0
"37470",1,10,47,0
"37471",1,10,35,0
"37472",2,6,31,0
"37473",1,10,17,0
"37474",2,6,13,0
"37475",3,3,10,0
"37476",1,2,2,1
"37477",NA,0,15,0
"37478",NA,0,35,0
"37479",1,10,80,0
"37480",1,10,70,0
"37481",2,4,64,0
"37482",3,4,64,0
"37483",1,10,56,0
"37484",2,8,54,0
"37485",3,8,54,0
"37486",4,8,54,0
"37487",1,10,79,0
"37488",NA,0,NA,NA
"37489",NA,0,35,0
"37490",1,10,64,0
"37491",2,10,64,0
"37492",1,10,53,0
"37493",2,7,50,0
"37494",1,10,42,0
"37495",2,6,38,0
"37496",3,3,35,0
"37497",1,10,73,0
"37498",1,10,41,0
"37499",2,12,43,0
"37500",3,8,39,0
"37501",1,10,25,0
"37502",2,4,19,0
"37503",3,2,17,0
"37504",3,12,27,0
"37505",1,10,14,0
"37506",2,2,6,0
"37507",1,4,4,1
"37508",NA,0,15,0
"37509",NA,0,35,0
"37510",1,10,68,0
"37511",2,9,67,0
"37512",3,10,68,0
"37513",4,20,78,0
"37514",1,10,60,0
"37515",1,10,43,0
"37516",1,10,32,0
"37517",2,4,26,0
"37518",NA,0,NA,NA
"37519",3,5,27,1
"37520",NA,0,15,0
"37521",NA,0,35,0
"37522",1,10,68,0
"37523",2,16,74,0
"37524",3,16,74,0
"37525",4,16,74,0
"37526",1,10,81,0
"37527",2,8,79,0
"37528",1,10,63,0
"37529",2,7,60,0
"37530",NA,0,NA,0
"37531",3,4,57,0
"37532",1,10,53,0
"37533",2,6,49,0
"37534",3,8,51,0
"37535",1,10,42,0
"37536",1,10,29,0
"37537",1,10,16,0
"37538",2,4,10,0
"37539",3,3,9,0
"37540",1,5,5,0
"37541",2,2,2,0
"37542",3,2,2,0
"37543",4,1,1,0
"37544",1,10,98,0
"37545",2,5,93,0
"37546",3,4,92,0
"37547",NA,0,NA,NA
"37548",NA,0,NA,NA
"37549",NA,0,35,0
"37550",1,10,73,0
"37551",1,10,53,0
"37552",2,11,54,0
"37553",3,7,50,0
"37554",4,7,50,0
"37555",1,10,80,0
"37556",2,8,78,0
"37557",3,8,78,0
"37558",4,1,71,0
"37559",1,10,71,0
"37560",2,4,65,0
"37561",1,10,50,0
"37562",1,10,40,0
"37563",1,10,81,0
"37564",2,4,75,0
"37565",3,1,72,0
"37566",4,1,72,0
"37567",1,10,70,0
"37568",2,10,70,0
"37569",1,10,48,0
"37570",2,4,42,0
"37571",3,3,41,0
"37572",4,3,41,0
"37573",1,10,32,0
"37574",2,11,33,0
"37575",3,11,33,0
"37576",NA,0,NA,NA
"37577",4,20,42,0
"37578",1,10,80,0
"37579",2,8,78,0
"37580",1,10,70,0
"37581",2,5,65,0
"37582",3,2,62,0
"37583",4,1,61,0
"37584",4,5,65,0
"37585",1,10,71,0
"37586",1,20,81,0
"37587",2,13,74,0
"37588",3,3,64,0
"37589",4,10,71,0
"37590",1,10,69,0
"37591",2,6,65,0
"37592",3,6,65,0
"37593",1,10,41,0
"37594",2,6,37,0
"37595",3,1,32,0
"37596",4,5,36,0
"37597",NA,0,35,0
"37598",1,10,60,0
"37599",1,10,50,0
"37600",2,7,47,0
"37601",1,10,34,0
"37602",NA,0,NA,0
"37603",1,10,24,0
"37604",2,6,20,0
"37605",NA,0,NA,0
"37606",3,1,15,0
"37607",NA,0,NA,0
"37608",4,1,15,0
"37609",NA,0,NA,0
"37610",1,10,14,0
"37611",1,4,4,0
"37612",1,2,2,0
"37613",2,1,1,0
"37614",NA,0,NA,0
"37615",3,1,1,1
"37616",NA,0,15,0
"37617",NA,0,35,0
"37618",1,10,65,0
"37619",NA,0,NA,NA
"37620",NA,0,35,0
"37621",1,10,71,0
"37622",2,4,65,0
"37623",3,1,62,0
"37624",1,10,60,0
"37625",1,10,22,0
"37626",2,7,19,1
"37627",NA,0,15,0
"37628",NA,0,35,0
"37629",1,10,60,0
"37630",2,10,60,0
"37631",3,6,56,0
"37632",4,18,68,0
"37633",1,10,77,0
"37634",2,5,72,0
"37635",3,3,70,0
"37636",1,10,65,0
"37637",2,1,56,0
"37638",1,10,47,0
"37639",2,5,42,0
"37640",NA,0,NA,0
"37641",3,5,42,0
"37642",1,10,26,0
"37643",2,12,28,0
"37644",3,12,28,1
"37645",NA,0,15,0
"37646",NA,0,35,0
"37647",1,10,71,0
"37648",2,11,72,0
"37649",3,11,72,0
"37650",4,22,83,0
"37651",1,10,81,0
"37652",2,10,81,0
"37653",3,8,79,0
"37654",1,10,57,0
"37655",2,1,48,0
"37656",1,10,46,0
"37657",NA,0,NA,NA
"37658",1,15,51,0
"37659",1,10,29,0
"37660",2,5,24,0
"37661",1,10,14,1
"37662",NA,0,15,0
"37663",NA,0,35,0
"37664",1,10,65,0
"37665",1,10,51,0
"37666",2,1,42,0
"37667",1,10,26,0
"37668",1,6,6,0
"37669",2,6,6,1
"37670",NA,0,2,0
"37671",NA,0,35,0
"37672",1,10,64,0
"37673",2,9,63,0
"37674",NA,0,NA,0
"37675",3,6,60,0
"37676",4,1,55,0
"37677",1,10,86,0
"37678",2,1,77,0
"37679",1,10,72,0
"37680",2,17,79,0
"37681",1,10,50,0
"37682",2,6,46,0
"37683",1,10,37,0
"37684",2,4,31,0
"37685",NA,0,NA,0
"37686",1,10,13,1
"37687",NA,0,2,0
"37688",NA,0,35,0
"37689",1,10,50,0
"37690",NA,0,NA,0
"37691",2,6,46,0
"37692",NA,0,NA,0
"37693",3,6,46,0
"37694",NA,0,NA,0
"37695",4,13,53,0
"37696",1,10,97,0
"37697",2,7,94,0
"37698",3,1,88,0
"37699",4,2,89,0
"37700",1,10,83,0
"37701",2,10,83,0
"37702",2,15,88,0
"37703",3,5,78,0
"37704",NA,0,NA,NA
"37705",NA,0,NA,NA
"37706",NA,0,35,0
"37707",1,10,68,0
"37708",2,4,62,0
"37709",1,10,35,0
"37710",2,8,33,0
"37711",3,8,33,0
"37712",4,4,29,0
"37713",1,10,23,0
"37714",2,8,21,0
"37715",1,10,11,0
"37716",2,5,6,0
"37717",3,3,4,0
"37718",4,1,2,0
"37719",1,1,1,1
"37720",NA,0,15,0
"37721",NA,0,35,0
"37722",1,10,86,0
"37723",2,13,89,0
"37724",1,10,76,0
"37725",2,9,75,0
"37726",3,1,67,0
"37727",4,2,68,0
"37728",1,10,97,0
"37729",2,10,97,0
"37730",3,10,97,0
"37731",4,2,89,0
"37732",1,10,53,0
"37733",1,10,20,1
"37734",NA,0,15,0
"37735",NA,0,35,0
"37736",1,10,73,0
"37737",1,10,54,0
"37738",1,10,24,0
"37739",1,10,12,0
"37740",2,5,7,0
"37741",NA,0,NA,NA
"37742",1,1,1,0
"37743",2,1,1,1
"37744",NA,0,15,0
"37745",NA,0,35,0
"37746",1,10,75,0
"37747",2,3,68,0
"37748",3,1,66,0
"37749",1,10,64,0
"37750",2,10,64,0
"37751",3,8,62,0
"37752",NA,0,NA,0
"37753",1,4,4,0
"37754",2,3,3,0
"37755",NA,0,NA,0
"37756",2,8,8,0
"37757",3,8,8,0
"37758",4,1,1,1
"37759",NA,0,15,0
"37760",NA,0,35,0
"37761",1,10,57,0
"37762",2,10,57,0
"37763",3,10,57,0
"37764",4,3,50,0
"37765",1,10,33,0
"37766",2,5,28,0
"37767",NA,0,NA,0
"37768",3,5,28,0
"37769",4,10,33,0
"37770",1,10,59,0
"37771",2,2,51,0
"37772",1,10,38,0
"37773",2,5,33,0
"37774",1,10,21,0
"37775",1,10,11,0
"37776",2,10,11,0
"37777",3,10,11,0
"37778",4,10,11,0
"37779",NA,0,35,0
"37780",1,10,60,0
"37781",2,10,60,0
"37782",3,1,51,0
"37783",NA,0,NA,0
"37784",1,10,46,0
"37785",2,7,43,0
"37786",1,10,32,0
"37787",1,10,22,0
"37788",2,7,19,0
"37789",NA,0,NA,0
"37790",3,7,19,0
"37791",4,7,19,0
"37792",NA,0,35,0
"37793",NA,0,NA,NA
"37794",NA,0,35,0
"37795",1,10,58,0
"37796",1,10,43,0
"37797",2,7,40,0
"37798",1,10,11,0
"37799",2,10,11,0
"37800",3,8,9,0
"37801",4,7,8,0
"37802",NA,0,35,0
"37803",1,10,58,0
"37804",2,9,57,0
"37805",3,9,57,0
"37806",4,9,57,0
"37807",1,10,90,0
"37808",1,10,60,0
"37809",2,7,57,0
"37810",1,10,36,0
"37811",2,1,27,0
"37812",1,10,25,0
"37813",2,10,25,0
"37814",3,8,23,0
"37815",3,13,28,0
"37816",4,3,18,0
"37817",4,8,23,0
"37818",NA,0,35,0
"37819",1,10,73,0
"37820",1,10,44,0
"37821",2,10,44,0
"37822",3,1,35,0
"37823",4,3,37,0
"37824",1,10,14,0
"37825",1,4,4,0
"37826",1,1,1,0
"37827",2,1,1,1
"37828",NA,0,15,0
"37829",NA,0,35,0
"37830",1,10,65,0
"37831",1,10,54,0
"37832",NA,0,NA,NA
"37833",2,2,46,0
"37834",3,1,45,0
"37835",1,10,43,0
"37836",2,10,43,0
"37837",3,4,37,0
"37838",4,8,41,0
"37839",1,10,51,0
"37840",2,7,48,0
"37841",1,10,40,0
"37842",1,10,22,0
"37843",1,4,4,1
"37844",NA,0,15,0
"37845",NA,0,35,0
"37846",1,10,90,0
"37847",1,10,73,0
"37848",1,10,58,0
"37849",2,8,56,0
"37850",1,10,48,0
"37851",1,20,58,0
"37852",2,20,58,0
"37853",3,7,45,0
"37854",4,7,45,0
"37855",1,10,61,0
"37856",2,7,58,0
"37857",3,7,58,0
"37858",NA,0,NA,0
"37859",4,1,52,0
"37860",NA,0,NA,0
"37861",1,10,48,0
"37862",NA,0,NA,0
"37863",2,8,46,0
"37864",1,10,30,0
"37865",2,11,31,0
"37866",3,11,31,0
"37867",NA,0,NA,0
"37868",4,15,35,0
"37869",NA,0,35,0
"37870",1,10,65,0
"37871",2,10,65,0
"37872",NA,0,NA,0
"37873",1,10,40,0
"37874",1,10,23,0
"37875",2,10,23,0
"37876",NA,0,35,0
"37877",1,10,45,0
"37878",NA,0,NA,NA
"37879",NA,0,NA,NA
"37880",NA,0,35,0
"37881",1,10,72,0
"37882",2,3,65,0
"37883",1,10,57,0
"37884",2,10,57,0
"37885",1,10,42,0
"37886",2,5,37,0
"37887",1,10,21,0
"37888",1,10,11,0
"37889",2,3,4,1
"37890",NA,0,15,0
"37891",NA,0,35,0
"37892",1,10,65,0
"37893",2,13,68,0
"37894",3,4,59,0
"37895",4,1,56,0
"37896",1,10,38,0
"37897",2,5,33,0
"37898",1,10,12,0
"37899",2,13,15,0
"37900",3,13,15,1
"37901",NA,0,15,0
"37902",NA,0,35,0
"37903",1,10,65,0
"37904",2,9,64,0
"37905",3,5,60,0
"37906",1,10,35,0
"37907",1,10,22,0
"37908",2,5,17,0
"37909",3,1,13,0
"37910",1,9,9,1
"37911",NA,0,15,0
"37912",NA,0,35,0
"37913",1,10,55,0
"37914",2,6,51,0
"37915",1,10,32,0
"37916",NA,0,NA,NA
"37917",2,3,25,0
"37918",1,10,20,0
"37919",1,10,16,1
"37920",NA,0,15,0
"37921",NA,0,35,0
"37922",1,10,65,0
"37923",1,10,54,0
"37924",2,6,50,0
"37925",3,1,45,0
"37926",1,10,43,0
"37927",2,10,43,0
"37928",3,9,42,0
"37929",4,9,42,NA
"37930",4,9,42,0
"37931",1,10,90,0
"37932",2,12,92,0
"37933",3,12,92,0
"37934",4,18,98,0
"37935",1,10,64,0
"37936",2,6,60,0
"37937",3,6,60,0
"37938",1,10,37,0
"37939",2,6,33,0
"37940",1,10,23,0
"37941",2,14,27,0
"37942",3,10,23,0
"37943",4,10,23,0
"37944",NA,0,35,0
"37945",1,10,60,0
"37946",2,10,60,0
"37947",3,4,54,0
"37948",1,10,48,0
"37949",2,10,48,0
"37950",3,10,48,0
"37951",1,10,15,0
"37952",NA,0,NA,0
"37953",2,2,7,0
"37954",NA,0,NA,0
"37955",3,15,20,0
"37956",NA,0,NA,0
"37957",4,10,15,0
"37958",NA,0,35,0
"37959",1,10,65,0
"37960",2,9,64,0
"37961",1,10,47,0
"37962",1,20,57,0
"37963",1,10,52,0
"37964",NA,0,NA,0
"37965",1,10,32,0
"37966",2,10,32,0
"37967",NA,0,NA,0
"37968",1,10,20,0
"37969",2,10,20,1
"37970",NA,0,15,0
"37971",NA,0,35,0
"37972",1,10,65,0
"37973",NA,0,NA,NA
"37974",NA,0,35,0
"37975",1,10,65,0
"37976",2,6,61,0
"37977",1,10,51,0
"37978",2,9,50,0
"37979",3,4,45,0
"37980",1,10,31,0
"37981",2,8,29,0
"37982",3,8,29,0
"37983",4,12,33,0
"37984",NA,0,35,0
"37985",1,10,72,0
"37986",1,10,59,0
"37987",1,10,20,0
"37988",2,3,13,0
"37989",3,1,11,0
"37990",1,8,8,0
"37991",2,8,8,1
"37992",NA,0,15,0
"37993",NA,0,50,0
"37994",1,10,65,0
"37995",2,17,72,0
"37996",3,15,70,0
"37997",4,3,58,0
"37998",1,10,42,0
"37999",1,10,16,0
"38000",2,4,10,0
"38001",1,4,4,0
"38002",2,4,4,0
"38003",3,4,4,0
"38004",4,4,4,0
"38005",NA,0,35,0
"38006",1,10,65,0
"38007",2,8,63,0
"38008",2,13,68,0
"38009",1,10,47,0
"38010",NA,0,NA,NA
"38011",1,10,29,0
"38012",2,5,24,1
"38013",NA,0,15,0
"38014",NA,0,35,0
"38015",1,10,45,0
"38016",2,10,45,1
"38017",NA,0,15,0
"38018",NA,0,35,0
"38019",1,10,65,0
"38020",2,9,64,0
"38021",1,10,55,0
"38022",2,4,49,0
"38023",3,15,60,0
"38024",4,9,54,0
"38025",1,10,71,0
"38026",2,8,69,0
"38027",1,10,16,0
"38028",2,4,10,0
"38029",3,2,8,0
"38030",1,3,3,0
"38031",1,10,80,0
"38032",2,10,80,0
"38033",3,7,77,0
"38034",4,1,71,0
"38035",1,10,77,0
"38036",2,5,72,0
"38037",3,9,76,0
"38038",1,10,65,0
"38039",2,3,58,0
"38040",3,3,58,0
"38041",1,10,55,0
"38042",2,10,55,0
"38043",3,7,52,0
"38044",4,7,52,0
"38045",1,10,42,0
"38046",2,4,36,0
"38047",1,10,76,0
"38048",2,11,77,0
"38049",3,12,78,0
"38050",NA,0,NA,NA
"38051",NA,0,NA,NA
"38052",NA,0,35,0
"38053",1,10,70,0
"38054",2,10,70,0
"38055",3,6,66,0
"38056",4,6,66,0
"38057",1,10,70,0
"38058",2,2,62,0
"38059",1,10,53,0
"38060",1,10,30,0
"38061",2,6,26,0
"38062",3,1,21,0
"38063",1,10,18,0
"38064",2,8,16,0
"38065",3,5,13,0
"38066",1,7,7,NA
"38067",1,7,7,0
"38068",2,4,4,0
